MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.75,28.0,5.136246786632391,1.06426735218509,1124.0,2.8894601542416454,34.11,-117.77,1.809
3.0735,23.0,5.334589299171062,1.0406932931424264,3205.0,2.4152223059532782,34.11,-117.78,2.123
5.3637,28.0,6.693486590038314,1.0842911877394636,1391.0,2.664750957854406,34.11,-117.74,2.147
4.3148,25.0,5.310107948969578,0.9793915603532876,2243.0,2.201177625122669,34.12,-117.75,2.407
2.6779,26.0,5.467871485943775,1.21285140562249,1847.0,3.708835341365462,34.1,-117.74,1.36
3.5072,29.0,5.154135338345864,0.9172932330827068,2477.0,4.656015037593985,34.1,-117.74,1.219
3.2756,21.0,3.963163064833006,1.067779960707269,4369.0,2.145874263261297,34.1,-117.75,1.568
5.6785,20.0,6.051640667025282,1.0182894029047875,4952.0,2.6637977407208178,34.12,-117.71,2.395
6.2089,26.0,7.298305084745762,1.0101694915254238,2487.0,2.810169491525424,34.12,-117.73,2.618
2.2813,41.0,4.512195121951219,1.056910569105691,1492.0,12.130081300813009,34.1,-117.71,1.25
1.875,52.0,4.5,1.2063492063492065,2688.0,21.33333333333333,34.1,-117.71,2.125
2.4952,32.0,4.001234567901235,1.1049382716049383,1592.0,1.965432098765432,34.1,-117.72,1.818
5.8891,37.0,6.522641509433963,1.0264150943396226,1344.0,2.535849056603773,34.1,-117.73,2.26
4.1739,36.0,5.459627329192546,0.9855072463768116,1385.0,2.867494824016563,34.09,-117.71,1.587
4.2639,26.0,5.901075268817205,1.0623655913978494,1411.0,3.034408602150537,34.08,-117.71,1.542
3.2566,36.0,4.926421404682274,1.096989966555184,785.0,2.6254180602006687,34.09,-117.72,1.518
3.7958,33.0,5.696796338672769,1.068649885583524,2575.0,2.946224256292906,34.09,-117.72,1.525
3.4871,30.0,5.682060390763765,1.0497335701598578,2192.0,3.8934280639431615,34.09,-117.74,1.364
3.6359,33.0,5.728194726166328,1.0608519269776877,1797.0,3.6450304259634887,34.08,-117.75,1.351
4.0368,33.0,5.308457711442786,0.965174129353234,600.0,2.985074626865672,34.08,-117.75,1.391
4.2143,36.0,5.677064220183486,1.0201834862385322,1672.0,3.067889908256881,34.09,-117.75,1.469
2.9388,37.0,4.335249042145594,0.9616858237547892,1677.0,3.21264367816092,34.08,-117.76,1.392
6.0434,27.0,7.160628019323672,1.1256038647342994,2817.0,3.402173913043478,34.08,-117.77,2.148
2.8661,36.0,4.645468998410175,1.0365659777424483,2392.0,3.8028616852146255,34.07,-117.77,1.24
2.63,52.0,4.513119533527697,1.0145772594752187,1131.0,3.2973760932944605,34.07,-117.75,1.273
2.8594,48.0,5.307339449541284,1.1330275229357798,677.0,3.1055045871559632,34.07,-117.76,1.272
2.4464,33.0,3.52,0.9066666666666666,964.0,3.2133333333333334,34.06,-117.78,1.287
3.9224,39.0,5.332727272727273,1.0727272727272728,1886.0,3.429090909090909,34.05,-117.78,1.313
4.1118,5.0,4.99009900990099,1.295929592959296,2485.0,2.7337733773377337,34.05,-117.8,1.259
3.4398,35.0,5.505119453924915,1.0170648464163825,911.0,3.1092150170648463,34.08,-117.74,1.343
3.0294,42.0,4.919449901768173,1.0864440078585462,1550.0,3.045186640471513,34.07,-117.74,1.357
2.8983,48.0,4.448905109489052,1.0930656934306568,1508.0,2.7518248175182483,34.06,-117.74,1.292
4.2415,52.0,5.695121951219512,0.9634146341463414,947.0,2.8871951219512195,34.07,-117.74,1.401
5.2269,52.0,6.269607843137255,1.0441176470588236,444.0,2.176470588235294,34.07,-117.75,1.61
1.6006,52.0,4.427083333333333,1.0173611111111112,1246.0,2.1631944444444446,34.07,-117.75,1.462
3.2481,34.0,5.528225806451613,0.9899193548387096,1761.0,3.5504032258064515,34.08,-117.72,1.288
3.7321,33.0,5.616438356164384,1.0136986301369864,2580.0,3.5342465753424657,34.07,-117.72,1.342
3.8438,28.0,5.422431865828092,1.120545073375262,3502.0,3.6708595387840672,34.08,-117.73,1.308
4.1339,34.0,5.320158102766799,0.9552042160737813,2716.0,3.578392621870883,34.07,-117.73,1.35
2.3406,33.0,4.113490364025696,1.0471092077087794,1430.0,3.062098501070664,34.07,-117.73,1.226
3.15,26.0,4.724691358024692,1.0049382716049382,3367.0,4.156790123456791,34.04,-117.73,1.297
3.0429,27.0,4.933184855233853,0.979955456570156,1987.0,4.425389755011136,34.04,-117.74,1.296
3.4609,27.0,4.805039787798409,1.072944297082228,3712.0,4.923076923076923,34.03,-117.74,1.233
5.6513,26.0,7.1936339522546415,1.06631299734748,1389.0,3.684350132625995,34.0,-117.85,2.279
6.2384,25.0,6.656200941915228,1.0094191522762952,1885.0,2.959183673469388,34.03,-117.8,2.476
6.0191,8.0,6.347326732673268,1.0475247524752476,15507.0,3.0706930693069308,34.03,-117.78,2.539
5.0111,16.0,6.157757496740548,1.075619295958279,4911.0,3.201434159061278,34.01,-117.83,2.129
5.0869,23.0,6.419540229885057,1.132183908045977,1535.0,2.9406130268199235,34.02,-117.8,2.306
6.8758,26.0,6.991228070175438,1.0263157894736843,383.0,3.3596491228070176,34.0,-117.84,2.538
6.1076,26.0,6.134907251264756,0.93929173693086,1993.0,3.360876897133221,33.98,-117.84,2.212
5.9716,19.0,6.680805938494167,0.9936373276776246,3671.0,3.8928950159066806,34.02,-117.86,2.621
5.1762,16.0,6.371389270976616,1.046767537826685,3038.0,4.178817056396149,34.01,-117.86,2.644
3.8167,21.0,6.149739583333333,1.1484375,2210.0,2.8776041666666665,34.07,-117.87,2.587
4.51,22.0,5.858597285067873,1.0678733031674208,2315.0,2.6187782805429864,34.1,-117.85,1.899
5.5496,29.0,6.330049261083744,0.9605911330049262,2205.0,3.6206896551724137,34.09,-117.86,2.182
6.4667,16.0,6.998463901689708,0.9815668202764976,2066.0,3.17357910906298,34.09,-117.85,2.639
6.1498,26.0,6.276243093922652,0.998158379373849,1664.0,3.0644567219152856,34.09,-117.86,2.391
3.775,25.0,5.2075471698113205,1.125,1084.0,2.556603773584906,34.1,-117.87,1.917
3.6484,31.0,4.681388012618297,1.0315457413249212,927.0,2.9242902208201893,34.09,-117.87,1.896
4.2685,32.0,5.55794701986755,1.0281456953642385,1696.0,2.80794701986755,34.1,-117.88,2.166
5.5629,36.0,5.454819277108434,0.963855421686747,1005.0,3.02710843373494,34.09,-117.89,1.883
5.2405,36.0,6.335,0.955,640.0,3.2,34.09,-117.87,2.2
3.2469,33.0,4.560301507537688,1.0050251256281406,2257.0,2.835427135678392,34.08,-117.87,2.069
3.5109,29.0,4.6923076923076925,1.085164835164835,2223.0,3.0535714285714284,34.09,-117.88,1.86
3.5977,23.0,5.439914163090129,1.0515021459227467,1327.0,2.847639484978541,34.1,-117.86,1.806
5.0832,29.0,6.045918367346939,1.0051020408163265,588.0,3.0,34.1,-117.86,1.969
3.875,15.0,5.058405682715075,1.0757695343330702,3359.0,2.6511444356748224,34.1,-117.87,1.733
3.8465,17.0,5.134993446920053,1.0642201834862386,4419.0,2.895806028833552,34.1,-117.84,1.807
3.1133,27.0,4.201923076923077,0.96875,985.0,2.3677884615384617,34.11,-117.85,1.806
4.2454,33.0,6.073746312684365,1.064896755162242,1073.0,3.1651917404129795,34.12,-117.87,1.838
5.1708,33.0,5.755813953488372,1.062015503875969,1006.0,3.89922480620155,34.12,-117.88,1.585
4.0417,34.0,6.08,1.1,522.0,3.48,34.12,-117.88,1.78
3.8571,34.0,4.626728110599078,1.0138248847926268,772.0,3.557603686635945,34.12,-117.87,1.745
4.6556,23.0,5.5169606512890095,1.1112618724559022,2105.0,2.8561736770691994,34.11,-117.87,1.996
4.5234,34.0,5.807017543859649,0.925438596491228,799.0,3.504385964912281,34.11,-117.87,1.922
4.1411,30.0,4.978998384491114,0.9725363489499192,2008.0,3.243941841680129,34.11,-117.88,1.827
4.9239,35.0,5.975609756097561,0.9796747967479674,885.0,3.597560975609756,34.12,-117.89,1.688
4.0938,35.0,5.446366782006921,0.9550173010380624,1088.0,3.764705882352941,34.12,-117.88,1.653
4.5221,36.0,5.26797385620915,0.9607843137254902,446.0,2.915032679738562,34.11,-117.89,1.513
3.2383,18.0,4.4557926829268295,1.021341463414634,1751.0,2.669207317073171,34.11,-117.88,1.57
3.9934,35.0,5.399253731343284,1.0149253731343284,1224.0,4.567164179104478,34.12,-117.89,1.419
4.05,35.0,4.94006309148265,1.0126182965299684,1396.0,4.403785488958991,34.12,-117.89,1.413
3.6875,27.0,4.887550200803213,1.07429718875502,1623.0,3.2590361445783134,34.11,-117.89,1.402
4.2019,37.0,5.164658634538153,1.0240963855421688,1047.0,4.204819277108434,34.11,-117.9,1.401
2.8547,25.0,4.107544141252006,1.0497592295345104,1674.0,2.686998394863564,34.13,-117.88,1.556
4.1836,36.0,5.574175824175824,0.9642857142857144,1327.0,3.645604395604396,34.12,-117.88,1.643
4.1995,34.0,5.607792207792208,1.0025974025974025,1443.0,3.748051948051948,34.13,-117.89,1.474
2.6292,32.0,4.581005586592179,1.0921787709497206,1312.0,3.664804469273743,34.13,-117.9,1.361
1.5,5.0,3.620578778135048,1.0160771704180065,819.0,2.633440514469453,34.13,-117.9,1.398
3.1597,37.0,4.237647058823529,0.9929411764705882,1564.0,3.68,34.13,-117.9,1.33
2.6629,33.0,4.9529085872576175,1.263157894736842,1787.0,4.950138504155125,34.12,-117.9,1.241
4.0529,33.0,4.028497409326425,0.9352331606217616,1571.0,4.069948186528498,34.12,-117.9,1.382
3.3322,35.0,4.330316742081448,0.8778280542986425,804.0,3.638009049773756,34.12,-117.9,1.514
2.2132,34.0,4.858044164037855,1.0347003154574133,1037.0,3.271293375394322,34.13,-117.91,1.385
2.8643,42.0,4.8273972602739725,1.0904109589041096,1526.0,4.18082191780822,34.13,-117.92,1.326
3.7846,41.0,4.515202702702703,0.9763513513513512,2259.0,3.8158783783783785,34.12,-117.91,1.455
4.1944,33.0,4.667785234899329,1.0369127516778522,1038.0,3.4832214765100677,34.12,-117.91,1.495
2.9459,32.0,4.656934306569343,1.051094890510949,2161.0,3.9434306569343063,34.12,-117.92,1.444
3.5385,36.0,3.675,0.8375,266.0,3.325,34.12,-117.93,1.344
2.1667,23.0,4.023588879528222,1.1086773378264532,4797.0,4.041280539174389,34.11,-117.9,1.426
3.525,20.0,4.429172510518934,0.9593267882187938,2396.0,3.360448807854137,34.11,-117.91,1.53
3.2202,24.0,4.4,1.0775193798449612,2151.0,3.3348837209302324,34.11,-117.92,1.262
3.3625,31.0,5.077868852459017,1.040983606557377,929.0,3.807377049180328,34.1,-117.94,1.534
3.0417,18.0,4.730769230769231,1.0769230769230769,121.0,4.653846153846154,34.11,-117.97,1.375
3.5625,11.0,4.517890772128061,0.992467043314501,2307.0,4.344632768361582,34.08,-117.99,1.41
3.4327,31.0,4.342939481268012,1.063400576368876,1548.0,4.461095100864553,34.07,-117.99,1.472
3.0184,15.0,4.30498177399757,1.0789793438639126,3131.0,3.804374240583232,34.07,-117.98,1.394
2.9107,28.0,4.083333333333333,0.9814814814814816,504.0,4.666666666666667,34.07,-117.98,1.525
2.564,32.0,4.18655462184874,1.035294117647059,2660.0,4.470588235294118,34.06,-117.99,1.458
2.25,34.0,3.981220657276996,1.0704225352112675,1609.0,3.776995305164319,34.07,-118.0,1.385
2.4911,35.0,4.506702412868632,0.96514745308311,1648.0,4.418230563002681,34.07,-117.99,1.459
2.8906,35.0,5.403141361256544,1.0837696335078535,954.0,4.994764397905759,34.08,-117.99,1.348
3.0806,8.0,4.534675615212528,1.0738255033557047,1781.0,3.9843400447427295,34.08,-117.97,1.424
3.3261,30.0,4.62993762993763,0.9854469854469856,1961.0,4.076923076923077,34.08,-117.97,1.641
3.7736,32.0,4.343283582089552,1.0582089552238807,2583.0,3.855223880597015,34.07,-117.96,1.584
3.2,20.0,4.408119658119658,1.0598290598290598,1573.0,3.361111111111111,34.07,-117.97,1.571
2.7802,22.0,4.292537313432836,1.0865671641791044,1325.0,3.955223880597015,34.07,-117.97,1.625
3.4784,17.0,4.510532837670384,1.0285006195786863,3537.0,4.382899628252788,34.08,-117.98,1.522
3.7727,22.0,4.805602716468591,1.0263157894736843,5389.0,4.574702886247878,34.1,-117.98,1.597
3.5,31.0,5.173400673400673,1.0387205387205387,2640.0,4.444444444444445,34.09,-117.98,1.613
4.1304,27.0,4.683727034120735,0.9986876640419948,3339.0,4.381889763779528,34.09,-117.97,1.605
3.1034,29.0,4.597222222222222,1.037037037037037,2013.0,4.659722222222222,34.11,-117.95,1.408
3.2957,35.0,4.7706855791962175,1.0685579196217494,3878.0,4.583924349881797,34.1,-117.96,1.416
2.9712,33.0,4.609467455621302,0.9349112426035504,1600.0,4.733727810650888,34.1,-117.97,1.439
4.0,26.0,5.068840579710145,1.0036231884057971,1285.0,4.655797101449275,34.1,-117.97,1.601
3.4427,30.0,4.68760907504363,1.0698080279232112,2477.0,4.322862129144852,34.09,-117.96,1.608
3.1621,6.0,3.939516129032258,1.0766129032258065,1584.0,3.193548387096774,34.09,-117.96,1.31
3.2266,30.0,4.322429906542056,1.0233644859813085,2847.0,4.434579439252336,34.1,-117.96,1.418
3.4032,31.0,4.147761194029851,0.953731343283582,2259.0,3.371641791044776,34.09,-117.97,1.434
2.8375,21.0,5.286396181384248,1.1551312649164678,1792.0,4.276849642004773,34.09,-117.95,1.665
3.125,34.0,5.084821428571429,1.0625,1728.0,3.857142857142857,34.08,-117.95,1.541
2.851,18.0,3.5619335347432024,0.9788519637462236,1296.0,3.915407854984894,34.09,-117.95,1.406
2.2679,39.0,3.240963855421686,1.0180722891566265,1242.0,3.740963855421687,34.08,-117.96,1.518
3.1912,33.0,4.8950471698113205,1.0023584905660377,3563.0,4.201650943396227,34.08,-117.96,1.599
3.9741,28.0,5.082585278276481,0.9910233393177738,2330.0,4.183123877917415,34.08,-117.96,1.731
2.1062,21.0,4.324281150159744,1.0782747603833869,1742.0,2.7827476038338657,34.09,-117.94,1.767
4.4653,32.0,5.440643863179075,1.03420523138833,1669.0,3.358148893360161,34.08,-117.94,1.954
4.064,34.0,4.852216748768473,1.1724137931034482,1269.0,3.125615763546798,34.08,-117.94,2.012
4.87,35.0,5.72488038277512,0.9976076555023924,1336.0,3.196172248803828,34.08,-117.94,1.877
3.2969,37.0,5.030973451327434,0.8982300884955752,672.0,2.9734513274336285,34.08,-117.95,1.89
4.1172,37.0,5.256613756613756,1.0555555555555556,1279.0,3.383597883597884,34.07,-117.95,1.765
3.9861,34.0,5.121495327102804,1.0070093457943925,1376.0,3.2149532710280373,34.09,-117.93,1.639
4.2062,35.0,4.7975460122699385,0.9386503067484664,499.0,3.061349693251534,34.09,-117.93,1.613
4.0167,35.0,4.950261780104712,0.9240837696335078,1093.0,2.8612565445026177,34.09,-117.93,1.655
4.4625,37.0,5.042553191489362,0.9574468085106383,769.0,3.272340425531915,34.09,-117.93,1.542
3.8705,36.0,5.562770562770563,0.987012987012987,679.0,2.9393939393939394,34.08,-117.92,1.919
4.1312,35.0,5.091787439613527,0.9855072463768116,1257.0,3.036231884057971,34.08,-117.92,1.852
3.3977,34.0,5.1611721611721615,1.1172161172161172,819.0,3.0,34.07,-117.93,1.888
4.5078,36.0,5.6887966804979255,1.020746887966805,806.0,3.3443983402489628,34.08,-117.93,1.871
3.9583,35.0,5.3828125,1.0,379.0,2.9609375,34.08,-117.93,2.06
4.3947,36.0,5.8713235294117645,1.0477941176470589,901.0,3.3125,34.08,-117.93,1.97
4.125,36.0,5.5875,0.990625,1139.0,3.559375,34.08,-117.93,1.858
3.6625,33.0,5.224719101123595,1.0157303370786517,1170.0,2.629213483146068,34.08,-117.91,2.171
3.5795,35.0,5.50763358778626,1.015267175572519,861.0,3.286259541984733,34.08,-117.91,1.869
4.2986,36.0,6.036734693877551,1.0244897959183674,741.0,3.024489795918367,34.08,-117.92,1.896
3.5536,35.0,6.098360655737705,1.0590163934426229,1011.0,3.314754098360656,34.08,-117.92,2.07
5.7039,35.0,5.8730650154798765,0.9628482972136224,965.0,2.9876160990712077,34.08,-117.92,1.994
3.2813,28.0,5.144846796657381,1.0055710306406684,1999.0,2.784122562674095,34.1,-117.91,1.811
3.0441,20.0,4.4932502596054,1.0768431983385254,2296.0,2.3842159916926278,34.09,-117.91,1.854
5.0123,35.0,5.451807228915663,0.9578313253012049,1164.0,3.5060240963855422,34.09,-117.92,1.657
4.375,33.0,4.888040712468193,1.010178117048346,1492.0,3.796437659033079,34.1,-117.92,1.505
3.7083,31.0,4.8814935064935066,1.0600649350649352,1766.0,2.866883116883117,34.1,-117.9,1.66
4.25,35.0,5.481037924151696,0.9540918163672656,1779.0,3.5508982035928143,34.1,-117.91,1.667
4.0052,35.0,5.336898395721925,1.074866310160428,1933.0,3.445632798573975,34.1,-117.92,1.607
2.9437,27.0,4.920471281296024,1.0721649484536082,1762.0,2.5949926362297497,34.1,-117.89,1.804
3.8304,35.0,5.647163120567376,0.9645390070921984,1858.0,3.294326241134752,34.1,-117.89,1.759
3.125,34.0,4.923076923076923,0.9879807692307692,1456.0,3.5,34.1,-117.89,1.686
4.5655,35.0,5.670807453416149,0.9834368530020704,1481.0,3.0662525879917184,34.1,-117.9,1.766
4.125,34.0,5.87218045112782,1.0225563909774436,825.0,3.101503759398496,34.09,-117.9,2.208
5.212,32.0,5.589189189189189,0.9621621621621622,976.0,2.637837837837838,34.08,-117.9,2.012
2.4167,37.0,5.121359223300971,1.3592233009708738,538.0,2.6116504854368934,34.09,-117.89,1.813
2.3971,35.0,3.77742946708464,1.0344827586206895,583.0,1.827586206896552,34.09,-117.89,1.889
3.4453,37.0,4.834666666666666,1.0506666666666666,1100.0,2.933333333333333,34.09,-117.89,1.767
4.3409,39.0,5.152238805970149,0.9940298507462688,892.0,2.662686567164179,34.09,-117.9,1.918
2.7763,30.0,4.231884057971015,1.0614216701173222,3147.0,2.17184265010352,34.08,-117.88,1.878
3.5,35.0,4.806179775280899,0.9410112359550562,825.0,2.317415730337079,34.08,-117.89,2.156
3.1949,25.0,4.433962264150943,1.0251572327044025,1107.0,2.320754716981132,34.08,-117.89,2.074
3.8837,32.0,5.559718969555036,1.053864168618267,1580.0,3.700234192037471,34.07,-117.89,2.003
3.2943,32.0,4.907788719785139,1.1199641897940913,3426.0,3.0671441360787823,34.08,-117.9,2.044
3.9808,35.0,5.3099630996309966,0.96309963099631,804.0,2.9667896678966788,34.07,-117.89,1.886
3.055,35.0,5.878571428571429,1.05,1056.0,3.7714285714285714,34.07,-117.9,1.72
4.5179,35.0,6.780487804878049,1.113821138211382,392.0,3.186991869918699,34.07,-117.89,2.188
5.8519,36.0,6.771812080536913,1.1006711409395973,466.0,3.12751677852349,34.07,-117.9,2.494
5.0897,36.0,5.225563909774436,1.0150375939849623,887.0,3.3345864661654137,34.07,-117.91,1.89
4.5594,33.0,5.351548269581056,1.0218579234972678,1519.0,2.766848816029144,34.07,-117.91,2.042
3.5547,34.0,5.051971326164875,1.0913978494623655,1718.0,3.078853046594982,34.06,-117.92,1.976
4.7708,36.0,5.106280193236715,1.0,658.0,3.178743961352657,34.07,-117.92,1.917
3.2122,29.0,4.133819951338199,0.9708029197080292,1052.0,2.559610705596107,34.07,-117.92,1.955
5.112,29.0,6.3352826510721245,1.0155945419103314,1382.0,2.6939571150097468,34.06,-117.91,2.183
5.0758,35.0,6.378,1.054,1727.0,3.454,34.05,-117.91,2.111
5.184,35.0,6.041753653444676,0.974947807933194,1420.0,2.964509394572025,34.06,-117.92,2.249
5.4635,37.0,5.8108108108108105,1.0115830115830116,798.0,3.081081081081081,34.06,-117.93,2.021
3.9375,35.0,5.46524064171123,0.9786096256684492,628.0,3.358288770053476,34.06,-117.93,1.875
4.1731,36.0,5.491803278688525,0.9057377049180328,848.0,3.4754098360655736,34.05,-117.93,2.051
4.2926,32.0,5.407079646017699,1.1026548672566372,1902.0,3.366371681415929,34.05,-117.93,1.907
9.7066,38.0,8.75,1.1,129.0,6.45,34.07,-117.92,1.825
3.4596,28.0,5.165378670788254,1.063369397217929,2210.0,3.4157650695517776,34.06,-117.93,2.028
5.8722,34.0,5.734939759036145,0.9116465863453816,890.0,3.57429718875502,34.05,-117.95,2.048
4.0333,32.0,5.495176848874598,1.0643086816720255,2003.0,3.220257234726688,34.06,-117.94,2.102
3.6648,34.0,4.297539149888143,0.9440715883668904,1230.0,2.751677852348993,34.06,-117.94,1.939
5.3559,36.0,5.666666666666667,0.9812206572769951,683.0,3.2065727699530515,34.07,-117.93,2.073
3.3523,25.0,4.997245179063361,1.1129476584022038,1187.0,3.269972451790633,34.07,-117.94,1.708
3.2083,37.0,5.055147058823529,0.9558823529411764,951.0,3.4963235294117645,34.07,-117.95,1.952
4.6312,32.0,5.479318734793187,1.0097323600973236,1370.0,3.333333333333333,34.06,-117.95,1.848
4.6118,35.0,5.812371134020618,1.090721649484536,1508.0,3.109278350515464,34.07,-117.96,1.917
4.4102,34.0,6.098630136986301,1.0438356164383562,1464.0,4.010958904109589,34.06,-117.96,1.832
2.067,31.0,4.413566739606127,1.0109409190371992,1462.0,3.199124726477024,34.06,-117.96,1.673
3.6563,33.0,5.223021582733813,0.9640287769784172,1274.0,4.58273381294964,34.05,-117.97,1.627
4.0469,34.0,5.628930817610063,1.0754716981132075,2786.0,4.380503144654088,34.06,-117.97,1.668
4.5417,33.0,5.708860759493671,0.9620253164556962,1079.0,4.552742616033755,34.06,-117.98,1.603
3.2413,31.0,5.062374245472837,1.0583501006036218,2194.0,4.414486921529175,34.06,-117.97,1.555
4.0274,36.0,6.007537688442211,1.0226130653266332,1967.0,4.942211055276382,34.06,-117.98,1.607
3.7454,35.0,5.6298076923076925,1.0240384615384617,2176.0,5.230769230769231,34.05,-117.98,1.569
3.7917,35.0,5.856209150326797,1.0359477124183007,1441.0,4.709150326797386,34.05,-117.99,1.511
2.8438,33.0,5.466307277628032,1.137466307277628,1727.0,4.654986522911051,34.05,-117.97,1.576
3.1667,36.0,4.6318407960199,0.7960199004975125,746.0,3.711442786069652,34.05,-117.97,1.58
3.5179,36.0,6.013888888888889,0.9537037037037036,763.0,3.5324074074074074,34.05,-117.97,1.614
2.8333,34.0,4.408602150537634,1.064516129032258,1832.0,3.9397849462365593,34.05,-117.97,1.557
4.1429,33.0,4.984025559105431,1.0063897763578276,1467.0,4.686900958466453,34.05,-117.98,1.598
3.4722,34.0,5.114457831325301,1.0783132530120485,2108.0,4.232931726907631,34.04,-117.98,1.546
4.119,32.0,4.651234567901234,0.910493827160494,1326.0,4.092592592592593,34.04,-117.97,1.633
2.5192,28.0,4.345360824742268,1.074742268041237,1355.0,3.492268041237113,34.04,-117.97,1.573
3.4115,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,34.03,-117.96,1.504
3.9803,35.0,5.201923076923077,1.060897435897436,1462.0,4.685897435897436,34.03,-117.96,1.526
3.7578,33.0,4.554858934169279,1.0219435736677116,1609.0,5.043887147335423,34.03,-117.95,1.558
2.7361,35.0,4.491620111731844,0.888268156424581,727.0,4.06145251396648,34.03,-117.95,1.457
4.6364,35.0,4.67910447761194,0.9813432835820896,1092.0,4.074626865671642,34.05,-117.96,1.631
3.0904,36.0,5.193661971830986,0.9507042253521126,1149.0,4.045774647887324,34.05,-117.96,1.586
4.375,35.0,5.173913043478261,1.0909090909090908,1113.0,4.399209486166008,34.05,-117.95,1.565
4.7679,36.0,5.092682926829268,0.975609756097561,982.0,4.790243902439024,34.04,-117.95,1.539
3.1591,35.0,5.382075471698113,1.0,924.0,4.358490566037736,34.04,-117.96,1.483
4.7955,33.0,5.673151750972763,1.0428015564202335,1115.0,4.33852140077821,34.04,-117.96,1.581
4.025,34.0,5.152985074626866,0.9888059701492538,1020.0,3.805970149253731,34.04,-117.96,1.469
3.7258,32.0,5.244736842105263,1.0210526315789474,1385.0,3.6447368421052633,34.05,-117.96,1.819
3.7708,34.0,5.33641975308642,1.0,1341.0,4.138888888888889,34.05,-117.94,1.635
3.5592,36.0,4.284431137724551,1.059880239520958,1367.0,4.092814371257485,34.04,-117.94,1.602
3.8409,34.0,5.459143968871596,1.066147859922179,977.0,3.801556420233463,34.04,-117.94,1.63
3.3409,34.0,5.0633333333333335,1.0133333333333334,1262.0,4.206666666666667,34.05,-117.94,1.612
3.494,31.0,4.508637236084453,1.034548944337812,2028.0,3.892514395393474,34.05,-117.95,1.545
3.8864,33.0,4.2175141242937855,0.9350282485875706,1571.0,4.437853107344632,34.04,-117.94,1.589
2.274,27.0,3.48,1.128,2296.0,3.061333333333333,34.04,-117.95,1.508
3.83,35.0,5.593283582089552,1.078358208955224,1112.0,4.149253731343284,34.03,-117.94,1.49
4.0521,35.0,5.753138075313808,1.0418410041841004,1015.0,4.2468619246861925,34.03,-117.94,1.518
3.3389,33.0,4.73936170212766,1.047872340425532,1517.0,4.034574468085107,34.03,-117.95,1.579
2.1863,23.0,3.795238095238095,0.9952380952380953,3883.0,4.622619047619048,34.01,-117.93,1.576
4.2266,33.0,4.621333333333333,0.9626666666666668,1757.0,4.685333333333333,34.01,-117.93,1.538
3.871,27.0,5.404301075268817,1.0268817204301075,3899.0,4.19247311827957,34.02,-117.94,1.629
3.875,19.0,4.951754385964913,1.131578947368421,900.0,3.947368421052632,34.02,-117.95,1.356
4.2578,22.0,5.2865013774104685,1.1322314049586777,1203.0,3.31404958677686,34.02,-117.95,1.441
4.1118,35.0,6.208333333333333,1.0787037037037035,898.0,4.157407407407407,34.03,-117.92,1.573
3.975,32.0,4.850666666666666,1.0,1728.0,4.608,34.03,-117.92,1.624
3.9219,35.0,4.76948051948052,0.9935064935064936,1285.0,4.172077922077922,34.03,-117.92,1.595
3.8581,35.0,5.359801488833747,0.9900744416873448,1694.0,4.20347394540943,34.03,-117.93,1.631
4.7917,30.0,5.211136890951276,1.034802784222738,1837.0,4.262180974477959,34.03,-117.93,1.645
4.9342,23.0,5.735798016230839,1.053201082055906,4580.0,4.129846708746618,34.04,-117.93,1.81
4.8854,30.0,5.280632411067193,0.9446640316205532,905.0,3.577075098814229,34.04,-117.93,1.781
4.6324,15.0,5.173861620342993,1.0413956238911886,5278.0,3.121230041395624,34.04,-117.91,1.688
4.6587,36.0,5.002232142857143,0.9352678571428572,1743.0,3.890625,34.05,-117.92,1.619
4.7589,16.0,5.200923787528868,1.02540415704388,4429.0,3.409545804464973,34.01,-117.88,1.782
3.6308,21.0,5.022079116835327,0.999080036798528,3394.0,3.1223551057957684,34.0,-117.88,1.921
3.6275,23.0,4.876344086021505,1.0268817204301075,3881.0,4.173118279569892,34.01,-117.89,1.541
3.7917,27.0,4.8352272727272725,1.0823863636363635,2091.0,5.940340909090909,34.01,-117.9,1.311
3.9702,27.0,4.823886639676114,0.9554655870445344,2079.0,4.208502024291498,34.01,-117.9,1.414
3.2799,17.0,4.860048820179007,1.1261187957689178,4349.0,3.5386493083807973,34.02,-117.91,1.993
5.0704,15.0,5.629955947136564,0.9955947136563876,8997.0,3.6031237484981977,34.02,-117.9,2.262
3.8201,22.0,5.01119104716227,1.0223820943245403,5587.0,4.466027178257394,34.02,-117.91,1.362
3.375,35.0,4.967479674796748,1.0308943089430895,3738.0,6.078048780487805,34.01,-117.92,1.272
3.75,29.0,5.318840579710145,1.1231884057971016,1390.0,5.036231884057971,34.04,-117.98,1.906
2.375,33.0,4.204819277108434,1.4939759036144578,460.0,5.542168674698795,34.02,-117.96,1.333
2.625,21.0,4.801204819277109,0.9759036144578314,484.0,2.915662650602409,34.03,-117.98,1.911
3.443,18.0,4.731107205623902,1.0480374926772116,5325.0,3.1195079086115998,33.99,-117.9,1.719
3.8125,36.0,3.3142857142857145,0.8571428571428571,193.0,5.514285714285714,34.0,-117.92,1.363
3.9375,32.0,5.3,1.02,170.0,3.4,34.0,-117.88,1.875
