customer_id,lifetime,contract_type,monthly_charges,tech_support,satisfaction,churn,churn_by_contract
1653,14,half year,81.66,False,1,True,0.52
1654,18,half year,381.66,False,8,False,0.52
1655,14,month,28.09,False,5,True,0.51
1656,11,year,168.53,False,6,True,0.5
1657,19,half year,345.4,False,3,True,0.52
1658,4,year,406.68,True,3,False,0.5
1659,12,half year,65.53,False,2,False,0.52
1660,15,month,23.05,False,1,True,0.51
1661,16,year,338.48,False,8,True,0.5
1662,10,year,252.3,False,10,False,0.5
1663,10,year,333.76,False,8,True,0.5
1664,12,year,325.0,False,6,False,0.5
1665,17,year,499.44,False,4,False,0.5
1666,7,half year,329.4,False,6,False,0.52
1667,13,month,312.11,False,2,False,0.51
1668,18,month,320.62,True,3,False,0.51
1669,5,year,337.3,False,6,False,0.5
1670,15,year,213.7,False,5,True,0.5
1671,6,month,484.79,False,7,True,0.51
1672,12,half year,477.27,False,9,True,0.52
1673,1,half year,66.31,True,2,False,0.52
1674,7,month,418.31,True,2,False,0.51
1675,6,half year,470.84,True,6,True,0.52
1676,11,month,146.74,False,5,False,0.51
1677,3,month,145.46,False,9,True,0.51
1678,20,half year,12.53,False,2,False,0.52
1679,6,year,44.33,False,0,True,0.5
1680,1,year,111.77,False,6,False,0.5
1681,17,month,381.39,False,7,False,0.51
1682,9,year,311.21,False,4,True,0.5
1683,6,month,351.69,False,9,False,0.51
1684,3,month,195.64,False,4,True,0.51
1685,7,year,390.03,True,9,False,0.5
1686,23,year,88.84,False,1,False,0.5
1687,6,year,42.96,False,7,False,0.5
1688,15,year,447.89,True,5,False,0.5
1689,11,half year,239.15,True,1,True,0.52
1690,23,half year,186.95,False,0,True,0.52
1691,1,month,297.77,True,7,True,0.51
1692,22,month,297.47,False,5,False,0.51
1693,10,month,208.39,False,5,False,0.51
1694,11,year,129.68,False,9,True,0.5
1695,9,year,133.15,True,2,True,0.5
1696,18,half year,209.34,False,5,False,0.52
1697,1,year,435.22,False,2,False,0.5
1698,9,year,478.1,False,8,False,0.5
1699,2,half year,385.3,True,0,True,0.52
1700,12,half year,356.91,True,9,False,0.52
1701,2,year,456.1,False,6,True,0.5
1702,12,year,56.9,True,1,False,0.5
1703,17,month,306.07,False,1,False,0.51
1704,5,month,94.07,False,8,False,0.51
1705,7,year,252.2,True,8,True,0.5
1706,7,half year,151.59,False,6,True,0.52
1707,14,month,78.08,False,8,True,0.51
1708,8,month,453.92,False,2,True,0.51
1709,20,year,113.87,False,3,True,0.5
1710,9,month,490.22,True,0,False,0.51
1711,13,month,18.03,False,10,False,0.51
1712,20,year,428.19,True,6,False,0.5
1713,3,year,474.23,True,2,True,0.5
1714,17,year,239.9,True,2,True,0.5
1715,2,year,393.28,False,0,True,0.5
1716,22,year,84.78,False,7,True,0.5
1717,8,half year,375.61,True,3,True,0.52
1718,11,month,42.93,False,6,True,0.51
1719,20,year,456.52,False,0,True,0.5
1720,17,month,408.18,False,8,True,0.51
1721,4,half year,447.14,False,4,True,0.52
1722,12,month,254.97,True,3,False,0.51
1723,18,month,381.56,False,9,False,0.51
1724,12,month,485.71,False,9,False,0.51
1725,20,year,432.94,False,6,False,0.5
1726,14,month,161.06,False,0,True,0.51
1727,16,year,292.89,True,0,True,0.5
1728,17,half year,200.24,False,0,True,0.52
1729,4,year,410.45,True,9,True,0.5
1730,8,year,491.4,True,4,True,0.5
1731,6,half year,486.0,False,2,True,0.52
1732,22,month,306.04,False,0,True,0.51
1733,14,half year,128.35,False,10,True,0.52
1734,12,year,57.28,True,0,True,0.5
1735,17,month,464.5,False,9,True,0.51
1736,23,month,270.09,False,8,True,0.51
1737,12,half year,468.92,True,3,False,0.52
1738,23,year,467.11,True,0,True,0.5
1739,7,year,247.82,False,0,False,0.5
1740,5,half year,206.78,False,0,False,0.52
1741,20,month,461.34,True,9,True,0.51
1742,17,year,155.63,False,2,True,0.5
1743,12,month,197.97,False,9,False,0.51
1744,19,month,415.01,True,7,True,0.51
1745,21,month,204.43,False,7,False,0.51
1746,22,half year,124.75,False,5,False,0.52
1747,23,year,72.52,True,8,False,0.5
1748,19,month,157.21,False,8,True,0.51
1749,7,year,188.82,True,3,False,0.5
1750,17,half year,107.83,False,2,False,0.52
1751,13,month,222.2,False,1,False,0.51
1752,6,year,217.14,True,3,True,0.5
1753,23,month,140.53,True,4,True,0.51
1754,20,year,264.29,False,6,False,0.5
1755,15,half year,162.75,False,9,True,0.52
1756,3,month,470.06,False,4,True,0.51
1757,23,year,366.6,False,6,True,0.5
1758,12,month,23.45,False,3,False,0.51
1759,21,half year,489.81,False,7,True,0.52
1760,18,year,337.27,False,7,False,0.5
1761,2,year,266.91,False,6,False,0.5
1762,15,half year,65.69,False,5,False,0.52
1763,14,year,289.21,False,8,False,0.5
1764,6,year,296.61,False,0,False,0.5
1765,8,year,64.29,True,8,True,0.5
1766,18,year,195.3,False,5,True,0.5
1767,7,half year,492.51,True,0,False,0.52
1768,11,half year,209.01,False,4,False,0.52
1769,17,month,213.81,False,2,False,0.51
1770,12,month,402.37,True,7,True,0.51
1771,3,month,354.5,True,7,True,0.51
1772,18,month,284.66,False,7,False,0.51
1773,16,month,485.92,False,1,False,0.51
1774,6,half year,132.14,True,9,False,0.52
1775,10,year,155.68,True,1,False,0.5
1776,2,month,62.59,False,4,True,0.51
1777,1,month,106.26,False,0,False,0.51
1778,4,year,322.09,False,1,True,0.5
1779,8,month,60.74,False,6,True,0.51
1780,23,year,228.33,False,1,False,0.5
1781,15,month,71.98,False,0,False,0.51
1782,11,month,358.31,False,3,False,0.51
1783,18,month,93.69,False,0,True,0.51
1784,17,year,219.56,False,4,True,0.5
1785,3,year,365.2,False,3,True,0.5
1786,3,half year,46.9,False,1,False,0.52
1787,6,year,393.21,False,0,False,0.5
1788,2,half year,334.0,False,2,True,0.52
1789,7,half year,234.79,False,6,False,0.52
1790,8,half year,67.6,False,10,True,0.52
1791,22,year,159.99,True,1,True,0.5
1792,11,half year,424.37,True,2,False,0.52
1793,10,half year,44.49,True,10,False,0.52
1794,10,year,470.91,False,2,True,0.5
1795,23,half year,21.73,False,2,True,0.52
1796,4,half year,120.72,True,6,False,0.52
1797,7,month,110.1,False,2,True,0.51
1798,20,year,15.0,True,2,False,0.5
1799,15,half year,461.69,False,9,False,0.52
1800,1,month,193.11,True,6,False,0.51
1801,16,month,418.04,False,4,False,0.51
1802,15,month,467.27,False,9,False,0.51
1803,18,half year,349.35,False,7,False,0.52
1804,11,year,163.77,False,2,False,0.5
1805,3,month,109.53,False,7,True,0.51
1806,12,month,112.38,False,0,True,0.51
1807,16,half year,222.77,True,0,False,0.52
1808,17,month,430.29,False,8,True,0.51
1809,19,month,334.99,False,10,False,0.51
1810,23,year,374.45,True,6,True,0.5
1811,12,half year,498.57,False,5,False,0.52
1812,12,year,251.08,True,1,True,0.5
1813,17,month,210.23,False,2,True,0.51
1814,1,year,334.53,True,9,True,0.5
1815,1,year,240.04,False,2,True,0.5
1816,10,month,405.32,False,0,True,0.51
1817,6,month,39.11,False,0,False,0.51
1818,10,half year,420.78,False,3,False,0.52
1819,23,half year,241.16,False,8,True,0.52
1820,4,half year,354.93,True,7,False,0.52
1821,18,half year,97.15,False,4,False,0.52
1822,12,year,338.01,True,1,False,0.5
1823,8,half year,44.03,False,7,False,0.52
1824,17,year,13.49,False,3,False,0.5
1825,13,half year,288.66,False,5,True,0.52
1826,3,half year,331.17,False,4,True,0.52
1827,12,half year,338.17,False,10,False,0.52
1828,4,half year,331.16,True,0,False,0.52
1829,19,month,103.18,True,5,True,0.51
1830,3,half year,220.79,False,0,True,0.52
1831,17,month,378.39,False,9,True,0.51
1832,7,year,451.75,False,3,True,0.5
1833,19,month,173.79,False,1,False,0.51
1834,8,half year,221.73,False,4,True,0.52
1835,12,half year,21.91,False,10,False,0.52
1836,2,half year,334.39,False,0,False,0.52
1837,1,half year,132.87,False,2,True,0.52
1838,12,half year,359.11,False,5,False,0.52
1839,17,year,467.83,False,0,False,0.5
1840,9,year,57.03,True,2,True,0.5
1841,11,month,317.84,True,6,True,0.51
1842,10,year,262.82,True,1,False,0.5
1843,10,year,393.05,True,8,True,0.5
1844,23,year,51.64,False,7,False,0.5
1845,5,month,499.34,False,9,True,0.51
1846,6,month,231.95,False,7,False,0.51
1847,6,month,137.41,False,5,False,0.51
1848,15,year,229.43,True,4,False,0.5
1849,23,half year,118.07,False,10,True,0.52
1850,5,half year,334.91,True,5,True,0.52
1851,22,year,405.58,False,10,False,0.5
1852,13,year,92.51,False,4,False,0.5
1853,14,year,114.58,False,7,False,0.5
1854,3,half year,39.15,False,3,True,0.52
1855,23,year,228.4,False,3,True,0.5
1856,5,half year,58.01,False,6,True,0.52
1857,16,month,499.23,False,0,False,0.51
1858,23,month,454.18,False,4,True,0.51
1859,12,half year,277.56,False,9,True,0.52
1860,8,half year,104.54,True,0,True,0.52
1861,6,year,76.29,True,1,False,0.5
1862,17,year,310.96,False,7,False,0.5
1863,23,half year,300.19,False,0,True,0.52
1864,12,month,152.9,True,6,True,0.51
1865,16,year,445.12,True,9,True,0.5
1866,13,year,356.44,True,9,False,0.5
1867,18,month,85.02,True,0,False,0.51
1868,9,half year,57.81,True,0,False,0.52
1869,20,year,306.83,False,9,True,0.5
1870,8,year,436.26,False,9,False,0.5
1871,23,year,199.33,False,8,False,0.5
1872,6,year,488.04,False,9,True,0.5
1873,13,month,13.8,False,7,False,0.51
1874,13,half year,113.36,False,5,False,0.52
1875,6,year,356.97,True,8,False,0.5
1876,11,year,447.8,False,2,True,0.5
1877,18,half year,333.66,False,7,False,0.52
1878,12,year,122.3,False,6,True,0.5
1879,23,month,73.27,False,1,False,0.51
1880,14,month,442.67,False,2,False,0.51
1881,18,year,133.24,False,4,False,0.5
1882,4,half year,449.78,False,6,True,0.52
1883,6,month,396.13,False,6,False,0.51
1884,3,month,453.99,False,9,False,0.51
1885,2,year,157.0,True,1,False,0.5
1886,22,half year,168.12,False,7,True,0.52
1887,19,year,138.09,True,0,False,0.5
1888,8,year,100.2,False,5,False,0.5
1889,8,year,119.16,False,8,True,0.5
1890,7,half year,362.28,False,10,False,0.52
1891,3,half year,318.84,False,6,False,0.52
1892,23,year,285.27,False,7,True,0.5
1893,10,year,355.62,True,8,False,0.5
1894,3,month,360.84,False,10,False,0.51
1895,20,half year,286.04,True,6,False,0.52
1896,16,month,292.78,False,5,True,0.51
1897,9,year,400.59,False,5,False,0.5
1898,13,year,258.39,True,4,False,0.5
1899,22,month,123.67,True,8,True,0.51
1900,7,half year,455.55,False,1,True,0.52
1901,12,year,234.89,False,8,True,0.5
1902,23,month,385.45,False,10,False,0.51
1903,8,half year,17.64,True,0,False,0.52
1904,16,year,206.16,False,5,True,0.5
1905,9,half year,184.95,False,0,True,0.52
1906,3,year,91.32,False,5,False,0.5
1907,23,year,181.66,False,6,True,0.5
1908,17,half year,475.06,False,0,True,0.52
1909,21,year,483.46,False,3,True,0.5
1910,12,year,473.02,False,7,True,0.5
1911,3,half year,480.13,True,3,True,0.52
1912,12,half year,409.83,False,5,False,0.52
1913,14,year,188.13,True,0,True,0.5
1914,17,half year,255.57,False,4,False,0.52
1915,4,year,322.59,False,1,True,0.5
1916,14,half year,244.48,False,5,False,0.52
1917,1,half year,218.15,True,3,True,0.52
1918,6,half year,407.83,False,8,False,0.52
1919,12,half year,95.68,True,10,False,0.52
1920,11,month,202.65,False,4,False,0.51
1921,5,year,307.68,False,6,False,0.5
1922,18,month,358.09,False,3,True,0.51
1923,13,half year,35.77,True,0,False,0.52
1924,17,half year,84.27,True,9,False,0.52
1925,23,year,137.64,False,3,False,0.5
1926,13,year,184.23,False,8,True,0.5
1927,20,half year,205.13,False,2,False,0.52
1928,23,year,79.32,False,5,False,0.5
1929,14,year,375.93,False,6,True,0.5
1930,12,year,76.3,False,6,False,0.5
1931,19,year,172.59,False,7,True,0.5
1932,23,year,179.31,False,0,True,0.5
1933,10,year,191.77,False,7,False,0.5
1934,23,half year,157.9,False,9,False,0.52
1935,16,half year,52.74,True,9,False,0.52
1936,21,month,180.88,False,2,True,0.51
1937,8,year,377.37,False,2,True,0.5
1938,4,year,406.78,True,8,False,0.5
1939,22,year,335.27,False,2,False,0.5
1940,21,half year,477.46,False,3,False,0.52
1941,6,half year,306.3,False,0,True,0.52
1942,12,year,100.09,True,6,False,0.5
1943,3,half year,382.94,False,7,True,0.52
1944,4,month,13.25,True,8,True,0.51
1945,12,half year,263.76,True,1,True,0.52
1946,7,half year,422.95,False,10,False,0.52
1947,14,year,72.28,True,7,True,0.5
1948,12,month,313.47,False,3,False,0.51
1949,20,month,267.36,False,0,False,0.51
1950,22,month,252.22,True,6,False,0.51
1951,12,month,322.2,False,7,False,0.51
1952,2,month,220.11,False,6,True,0.51
1953,22,half year,157.04,True,1,False,0.52
1954,22,year,389.49,False,6,False,0.5
1955,8,half year,220.6,False,1,False,0.52
1956,14,half year,252.5,False,3,False,0.52
1957,11,year,137.91,False,2,False,0.5
1958,21,half year,142.54,False,2,True,0.52
1959,6,half year,357.32,True,9,False,0.52
1960,14,month,157.36,False,9,True,0.51
1961,21,year,484.49,True,9,False,0.5
1962,21,month,79.91,False,3,True,0.51
1963,7,month,294.42,False,0,False,0.51
1964,16,month,398.03,False,10,True,0.51
1965,20,year,293.53,False,0,False,0.5
1966,9,half year,47.52,True,4,True,0.52
1967,5,month,300.35,False,4,False,0.51
1968,8,month,58.4,False,6,False,0.51
1969,10,half year,235.37,False,0,True,0.52
1970,23,month,379.76,False,8,True,0.51
1971,16,month,239.76,False,0,False,0.51
1972,13,month,433.19,False,6,False,0.51
1973,2,year,166.15,False,1,False,0.5
1974,3,year,357.71,True,7,False,0.5
1975,9,half year,80.66,False,6,False,0.52
1976,5,month,437.15,False,5,True,0.51
1977,13,half year,438.75,True,3,False,0.52
1978,8,month,25.77,True,0,True,0.51
1979,8,month,315.38,False,5,False,0.51
1980,7,year,186.56,False,9,False,0.5
1981,1,half year,134.47,False,10,False,0.52
1982,13,year,25.49,False,10,True,0.5
1983,17,year,55.16,False,0,False,0.5
1984,10,year,212.68,False,1,False,0.5
1985,14,year,237.35,True,3,True,0.5
1986,10,year,388.49,True,0,True,0.5
1987,7,half year,228.46,False,4,True,0.52
1988,8,year,289.43,False,0,False,0.5
1989,12,month,50.0,False,0,False,0.51
1990,23,month,201.84,False,8,False,0.51
1991,19,half year,281.72,False,5,True,0.52
1992,14,year,395.77,False,6,True,0.5
1993,19,year,88.84,False,6,False,0.5
1994,23,month,335.49,False,2,False,0.51
1995,18,month,201.37,False,0,True,0.51
1996,12,month,472.68,True,0,False,0.51
1997,10,year,291.01,False,1,True,0.5
1998,12,year,18.99,False,0,False,0.5
1999,2,year,236.38,False,1,False,0.5
2000,19,year,223.76,True,8,False,0.5
2001,2,half year,41.01,True,3,True,0.52
2002,17,month,106.66,False,5,False,0.51
2003,10,half year,481.73,False,3,True,0.52
2004,23,half year,200.38,False,4,False,0.52
2005,12,year,265.23,False,6,True,0.5
2006,12,month,232.22,False,9,False,0.51
2007,14,half year,156.5,False,2,False,0.52
2008,10,year,245.65,False,10,True,0.5
2009,2,year,496.08,False,2,True,0.5
2010,4,half year,490.31,False,1,False,0.52
2011,10,year,446.08,True,9,True,0.5
2012,21,year,48.74,False,9,True,0.5
2013,4,half year,15.28,False,4,True,0.52
2014,22,month,78.44,True,7,True,0.51
2015,19,year,337.67,False,3,False,0.5
2016,2,year,369.98,False,8,True,0.5
2017,19,half year,49.15,True,6,True,0.52
2018,22,year,304.25,True,0,True,0.5
2019,10,year,248.25,False,1,True,0.5
2020,23,half year,317.65,False,7,True,0.52
2021,10,year,54.84,False,7,False,0.5
2022,23,year,342.16,False,8,False,0.5
2023,10,half year,367.43,False,4,False,0.52
2024,13,year,93.8,False,1,False,0.5
2025,8,year,421.98,True,2,True,0.5
2026,14,year,41.24,False,3,False,0.5
2027,5,month,12.57,False,1,True,0.51
2028,19,half year,399.72,False,4,False,0.52
2029,4,half year,265.7,True,10,True,0.52
2030,23,year,161.57,False,1,True,0.5
2031,5,half year,86.45,False,9,True,0.52
2032,11,year,462.16,False,9,True,0.5
2033,20,year,224.99,False,7,True,0.5
2034,22,year,182.49,False,0,True,0.5
2035,21,year,23.17,False,3,False,0.5
2036,1,month,258.47,True,7,False,0.51
2037,5,year,33.78,False,0,True,0.5
2038,13,half year,296.93,False,4,False,0.52
2039,23,month,282.32,False,1,False,0.51
2040,2,month,167.06,False,4,False,0.51
2041,14,year,205.96,False,0,False,0.5
2042,9,year,270.37,False,6,False,0.5
2043,18,half year,224.88,True,6,True,0.52
2044,5,half year,235.12,False,9,False,0.52
2045,13,year,277.77,True,3,True,0.5
2046,9,month,448.46,False,0,True,0.51
2047,21,half year,118.14,False,1,False,0.52
2048,5,half year,490.0,False,8,False,0.52
2049,18,half year,44.28,False,2,False,0.52
2050,22,half year,437.38,False,2,True,0.52
2051,21,year,224.59,True,8,False,0.5
2052,20,month,143.52,False,0,True,0.51
2053,3,half year,318.86,False,7,False,0.52
2054,12,year,307.13,False,4,True,0.5
2055,14,year,435.34,False,0,False,0.5
2056,2,month,19.1,False,5,False,0.51
2057,22,month,305.16,True,2,True,0.51
2058,17,year,388.8,True,3,True,0.5
2059,18,year,426.84,False,10,True,0.5
2060,6,month,360.27,False,10,True,0.51
2061,1,year,129.96,False,2,False,0.5
2062,9,month,315.54,False,9,True,0.51
2063,17,year,236.58,True,2,False,0.5
2064,18,half year,290.22,False,9,False,0.52
2065,1,half year,121.36,False,9,True,0.52
2066,20,month,53.83,False,7,False,0.51
2067,15,month,219.17,False,7,False,0.51
2068,12,month,245.0,True,2,False,0.51
2069,22,year,15.36,False,6,False,0.5
2070,9,month,60.82,False,4,True,0.51
2071,4,year,487.43,True,0,False,0.5
2072,8,year,288.94,False,8,False,0.5
2073,8,month,454.21,True,2,False,0.51
2074,19,month,249.2,False,4,True,0.51
2075,8,half year,377.21,False,7,True,0.52
2076,19,half year,102.44,False,8,True,0.52
2077,22,month,306.98,False,8,True,0.51
2078,17,half year,353.41,False,4,False,0.52
2079,20,year,171.95,False,8,True,0.5
2080,23,month,288.48,True,0,False,0.51
2081,12,year,311.53,True,4,False,0.5
2082,21,month,261.1,False,5,False,0.51
2083,1,year,478.54,False,2,True,0.5
2084,22,half year,324.82,False,0,True,0.52
2085,16,month,53.11,False,10,False,0.51
2086,3,year,432.71,True,8,True,0.5
2087,2,year,138.92,False,8,True,0.5
2088,8,year,191.65,False,4,False,0.5
2089,3,month,376.13,True,4,False,0.51
2090,7,month,370.4,False,3,True,0.51
2091,13,month,281.83,True,0,False,0.51
2092,14,year,18.65,True,9,False,0.5
2093,22,half year,111.86,False,5,True,0.52
2094,1,month,385.37,False,6,False,0.51
2095,4,year,150.18,False,2,False,0.5
2096,5,month,364.67,False,8,True,0.51
2097,12,half year,45.6,False,2,False,0.52
2098,19,year,485.85,False,0,False,0.5
2099,16,half year,257.05,False,0,False,0.52
2100,23,month,347.73,False,10,False,0.51
2101,20,year,342.78,False,7,True,0.5
2102,5,half year,476.56,True,6,True,0.52
2103,1,year,220.31,False,8,True,0.5
2104,1,half year,61.24,False,8,True,0.52
2105,1,month,34.93,False,2,False,0.51
2106,5,month,351.3,False,1,False,0.51
2107,23,year,353.84,True,6,False,0.5
2108,21,half year,71.26,False,0,True,0.52
2109,8,year,231.23,False,8,True,0.5
2110,7,half year,76.58,True,8,False,0.52
2111,12,year,394.53,True,8,True,0.5
2112,4,month,170.88,True,8,False,0.51
2113,13,year,406.8,False,6,False,0.5
2114,17,half year,382.9,False,3,True,0.52
2115,5,month,436.87,False,2,False,0.51
2116,18,month,172.11,False,6,True,0.51
2117,13,month,492.61,False,2,True,0.51
2118,1,year,247.8,True,8,False,0.5
2119,11,month,103.47,True,0,False,0.51
2120,5,month,21.87,False,0,False,0.51
2121,3,year,83.25,True,1,True,0.5
2122,15,half year,266.15,False,7,False,0.52
2123,21,month,64.57,False,10,False,0.51
2124,9,month,266.05,False,3,False,0.51
2125,18,year,199.35,False,3,True,0.5
2126,10,half year,287.4,False,5,True,0.52
2127,20,half year,392.61,False,8,True,0.52
2128,22,month,301.53,False,6,False,0.51
2129,11,year,372.59,False,8,False,0.5
2130,20,half year,276.9,True,2,True,0.52
2131,17,half year,487.04,False,3,False,0.52
2132,10,month,174.64,False,1,True,0.51
2133,7,year,237.22,False,6,True,0.5
2134,3,half year,213.49,False,6,False,0.52
2135,12,half year,492.05,False,0,False,0.52
2136,17,year,394.31,True,8,False,0.5
2137,2,half year,134.32,True,3,True,0.52
2138,11,year,114.55,False,0,True,0.5
2139,14,year,436.98,True,2,False,0.5
2140,15,year,248.44,False,0,True,0.5
2141,1,half year,65.73,False,9,True,0.52
2142,8,half year,70.27,False,8,True,0.52
2143,15,half year,238.57,False,2,False,0.52
2144,4,month,283.18,True,0,True,0.51
2145,18,half year,177.18,True,9,True,0.52
2146,2,year,377.05,False,7,True,0.5
2147,12,month,168.46,False,9,False,0.51
2148,12,half year,198.21,False,10,False,0.52
2149,19,month,17.48,False,2,False,0.51
2150,22,year,222.36,False,8,True,0.5
2151,19,half year,28.28,True,8,False,0.52
2152,20,month,376.08,True,0,True,0.51
2153,18,year,199.1,False,0,False,0.5
2154,3,year,155.09,False,2,False,0.5
2155,12,half year,61.15,False,8,True,0.52
2156,20,half year,94.33,False,7,False,0.52
2157,20,year,408.64,False,2,True,0.5
2158,2,month,350.49,True,8,True,0.51
2159,18,month,156.46,True,9,True,0.51
2160,5,year,202.71,True,4,True,0.5
2161,20,month,172.7,True,7,False,0.51
2162,16,month,28.45,False,8,False,0.51
2163,20,year,32.91,False,7,False,0.5
2164,12,year,336.15,False,4,True,0.5
2165,12,year,426.14,False,3,True,0.5
2166,5,month,415.18,False,10,True,0.51
2167,19,half year,17.55,False,8,True,0.52
2168,18,month,226.19,False,5,True,0.51
2169,16,year,354.02,True,6,True,0.5
2170,4,half year,111.93,False,10,False,0.52
2171,18,month,172.21,False,9,False,0.51
2172,9,year,434.15,False,8,True,0.5
2173,12,year,420.68,False,5,False,0.5
2174,8,half year,468.8,True,0,False,0.52
2175,9,month,94.86,False,2,True,0.51
2176,3,half year,236.67,False,10,True,0.52
2177,15,half year,493.82,False,10,True,0.52
2178,2,month,324.17,True,8,True,0.51
2179,12,year,366.39,False,0,False,0.5
2180,17,half year,258.88,False,5,True,0.52
2181,13,year,376.53,False,4,True,0.5
2182,21,month,13.09,False,4,False,0.51
2183,4,year,447.93,True,6,True,0.5
2184,12,half year,317.91,True,1,True,0.52
2185,17,year,364.09,True,1,True,0.5
2186,12,year,454.73,False,3,False,0.5
2187,8,month,291.37,False,0,False,0.51
2188,18,year,71.33,False,1,True,0.5
2189,5,year,240.84,False,0,True,0.5
2190,4,half year,403.69,False,2,False,0.52
2191,11,month,414.08,True,0,False,0.51
2192,12,half year,332.24,True,3,True,0.52
2193,13,year,118.85,True,4,True,0.5
2194,8,year,370.8,True,5,True,0.5
2195,19,year,322.51,False,3,False,0.5
2196,12,month,25.07,True,0,False,0.51
2197,11,year,229.26,True,0,True,0.5
2198,18,month,296.04,True,8,True,0.51
2199,19,year,335.54,True,0,True,0.5
2200,15,year,285.55,True,4,True,0.5
2201,14,year,98.59,True,10,True,0.5
2202,2,half year,21.91,False,5,False,0.52
2203,9,month,213.52,True,2,False,0.51
2204,20,year,433.27,True,2,True,0.5
2205,9,year,254.73,False,8,False,0.5
2206,6,year,456.49,False,9,True,0.5
2207,8,year,414.6,False,7,False,0.5
2208,12,month,322.65,False,3,True,0.51
2209,8,year,215.75,False,1,True,0.5
2210,5,year,429.77,False,9,False,0.5
2211,12,month,215.74,False,2,False,0.51
2212,14,year,436.87,False,7,False,0.5
2213,8,year,498.75,False,7,True,0.5
2214,21,month,363.63,False,5,True,0.51
2215,10,month,96.65,True,1,False,0.51
2216,19,year,251.32,False,9,False,0.5
2217,23,month,89.54,True,0,True,0.51
2218,7,month,387.42,True,0,False,0.51
2219,2,half year,274.66,False,2,True,0.52
2220,22,half year,160.96,False,1,True,0.52
2221,12,month,23.63,True,3,False,0.51
2222,1,month,101.88,False,7,False,0.51
2223,1,half year,149.3,False,3,True,0.52
2224,23,month,305.96,True,4,False,0.51
2225,23,half year,388.18,False,8,True,0.52
2226,17,month,107.18,True,10,False,0.51
2227,21,year,24.56,False,9,True,0.5
2228,20,half year,13.74,False,4,False,0.52
2229,21,year,120.34,False,4,False,0.5
2230,3,year,129.11,True,3,True,0.5
2231,20,month,491.6,False,7,True,0.51
2232,15,year,255.67,True,3,True,0.5
2233,23,year,498.56,False,4,False,0.5
2234,12,half year,228.57,True,10,False,0.52
2235,12,half year,471.09,False,9,True,0.52
2236,9,year,119.16,False,10,False,0.5
2237,12,month,119.94,False,2,True,0.51
2238,19,half year,445.59,False,7,False,0.52
2239,2,half year,472.82,False,8,False,0.52
2240,16,half year,430.75,True,0,True,0.52
2241,8,year,323.62,True,0,False,0.5
2242,6,year,457.69,False,5,True,0.5
2243,21,year,87.39,False,5,False,0.5
2244,7,half year,227.05,True,7,False,0.52
2245,2,year,483.56,True,5,True,0.5
2246,12,half year,163.44,False,0,False,0.52
2247,23,year,337.02,True,1,False,0.5
2248,19,month,113.96,True,10,False,0.51
2249,2,half year,110.49,False,3,False,0.52
2250,8,month,17.09,True,2,True,0.51
2251,8,half year,458.78,True,3,True,0.52
2252,10,year,293.83,False,8,True,0.5
2253,8,month,29.89,True,8,False,0.51
2254,21,year,250.83,True,8,True,0.5
2255,11,month,158.59,False,5,False,0.51
2256,3,month,459.26,False,5,False,0.51
2257,3,year,250.33,True,4,False,0.5
2258,12,year,419.41,False,0,True,0.5
2259,9,half year,10.64,False,10,True,0.52
2260,17,month,227.76,False,7,False,0.51
2261,5,month,301.69,False,6,True,0.51
2262,1,month,219.74,True,4,False,0.51
2263,8,half year,303.1,True,0,True,0.52
2264,16,month,315.23,False,1,True,0.51
2265,15,year,53.59,False,0,True,0.5
2266,12,month,472.57,False,0,True,0.51
2267,20,half year,177.37,True,1,False,0.52
2268,3,half year,386.34,False,9,True,0.52
2269,7,half year,313.28,True,5,True,0.52
2270,23,year,208.95,False,0,False,0.5
2271,1,year,273.21,True,3,True,0.5
2272,15,year,124.57,False,5,True,0.5
2273,14,half year,437.67,False,1,False,0.52
2274,17,half year,444.58,False,0,False,0.52
2275,9,half year,483.94,True,6,True,0.52
2276,13,year,23.78,False,3,True,0.5
2277,20,year,414.06,False,3,False,0.5
2278,5,year,484.1,False,1,False,0.5
2279,12,half year,190.57,True,8,True,0.52
2280,16,year,103.38,False,1,True,0.5
2281,16,month,367.16,False,9,False,0.51
2282,10,half year,287.4,True,9,True,0.52
2283,8,year,306.87,False,6,False,0.5
2284,7,half year,472.13,False,5,True,0.52
2285,17,month,386.33,True,5,True,0.51
2286,21,year,464.57,True,6,False,0.5
2287,22,half year,242.79,False,2,True,0.52
2288,6,year,91.27,False,0,False,0.5
2289,20,half year,318.21,False,4,True,0.52
2290,1,half year,253.77,True,9,True,0.52
2291,17,year,62.19,False,9,False,0.5
2292,16,year,206.28,False,6,False,0.5
2293,19,month,118.4,True,5,False,0.51
2294,12,month,305.39,False,0,True,0.51
2295,18,year,242.05,False,3,False,0.5
2296,1,year,52.62,False,8,False,0.5
2297,1,year,159.08,False,5,True,0.5
2298,15,year,346.98,False,7,True,0.5
2299,11,year,212.91,False,8,True,0.5
2300,16,half year,362.05,False,0,True,0.52
2301,19,year,205.48,False,3,False,0.5
2302,18,month,414.21,False,2,False,0.51
2303,8,month,164.96,False,5,True,0.51
2304,14,year,472.4,True,5,True,0.5
2305,2,half year,211.18,True,7,True,0.52
2306,12,year,183.93,True,5,False,0.5
2307,9,year,477.78,True,2,True,0.5
